name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Almaz Harefiya And Friends Food Preparation P/Ship,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 276 5181,,,,2026-05-10T06:10:49.860661+00:00
Bliss Coffee,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 94 825 4343,,,,2026-05-10T06:10:49.860661+00:00
Haymanot Mulugeta And Friends Snack And Kettle Cof,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 270 9296,,,,2026-05-10T06:10:49.860661+00:00
Mebrat Genet And Friends Food Preparetion Parten,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 96 310 1016,,,,2026-05-10T06:10:49.860661+00:00
Roza Abeba And His Firendes Snack And Kettle Coff,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 98 044 1240,,,,2026-05-10T06:10:49.860661+00:00
Kidist Abebech And Friends Caf Snack And Cattele P,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 500 9343,,,,2026-05-10T06:10:49.860661+00:00
Anyting,Cafe,Addis Ababa 7800,"2P3J+QPQ, Addis Ababa 7800, Ethiopia",5.0,2.0,+251 96 894 9753,,,,2026-05-10T06:10:49.860661+00:00
Fuad Mulugeta And Friends Snack And Kettle Cofee H,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 070 6098,,,,2026-05-10T06:10:49.860661+00:00
Mekdela Worekenesh And Friends Caf Snack And Catte,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 197 8380,,,,2026-05-10T06:10:49.860661+00:00
Tilhun,American restaurant,Addis Ababa,"2P4J+GJV, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:10:49.860661+00:00
Fikade Girma And Ferinds Snackt And Traditional Coffee Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 018 7306,,,,2026-05-10T06:10:49.860661+00:00
Kibe Almaz And Friends Food Preparation Partnership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 353 0624,,,,2026-05-10T06:10:49.860661+00:00
Fantanesh Senait And Friends Food Preparation P/Sh,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 003 7513,,,,2026-05-10T06:10:49.860661+00:00
Kalkidan Food Prepar,Restaurant,Addis Ababa,"2P5J+3P8, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:10:49.860661+00:00
ADDIS RESTAURANT,Family restaurant,29CG+C42,"29CG+C42, Ethiopia",4.0,3.0,,,,,2026-05-10T06:10:49.860661+00:00
Etenesh Abebech And Friends Snack Partenership,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 374 7513,,,,2026-05-10T06:10:49.860661+00:00
Eyerus Tegesete And His Friends Snack And Kettle,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 90 559 7841,,,,2026-05-10T06:10:49.862275+00:00
Yeroo Coffee,Restaurant,Addis Ababa,"3P5Q+8JF, Addisu Gebeya, Addis Ababa, Ethiopia",4.8,27.0,+251 91 122 2623,,,,2026-05-10T06:10:55.027285+00:00
Fetan Ledget Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 330 4547,,,,2026-05-10T06:10:55.027285+00:00
ታረቀኝ ግሮሰሪ,Restaurant,Gulele 8/16,"Gulele 8/16, Ethiopia",5.0,2.0,+251 91 215 5665,,,,2026-05-10T06:10:55.027285+00:00
Efi Bafana Corner (Restaurant),Restaurant,Gulelle 03 kebele,"Gulelle 03 kebele, Ethiopia",5.0,1.0,+251 91 209 5341,,,,2026-05-10T06:10:55.027285+00:00
Mesifin Melikam And Friends Restaurant Par,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 141 5510,,,,2026-05-10T06:10:55.027285+00:00
Sale e Pepe,Italian restaurant,Addis Ababa,"Queen Elizabeth II St, Addis Ababa, Ethiopia",4.5,221.0,+251 94 333 9933,https://instagram.com/sale_e_pepe_addis?utm_medium=copy_link,,,2026-05-10T06:10:55.027285+00:00
ኩሪፍቱ ሬስቶራንት በ እንጦጦ | Kuriftu Peak Restaurant Entoto Park,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.1,166.0,,https://kurifturesorts.com/entoto,,,2026-05-10T06:10:55.028373+00:00
O'Levite Restaurant @ Entoto Park,"Restaurant, Coffee shop",Goro,"3QP2+PPR, Unnamed Road, Goro, Ethiopia",4.7,19.0,,,,,2026-05-10T06:10:55.028373+00:00
Adayes Bar And Restaurant P L C,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 92 178 3199,,,,2026-05-10T06:10:55.028373+00:00
Fidelat Lounge Restaurant And Cafe,Restaurant,Ethiopia,Ethiopia,4.5,2.0,+251 92 362 6262,,,,2026-05-10T06:10:55.028373+00:00
Woreda 10 Wetamike,Restaurant,Addis Ababa,"3P79+2CR, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:10:55.028373+00:00
Wendemamachoc Bar Abd Resorant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 168 6519,,,,2026-05-10T06:10:55.028373+00:00
ስዬ ቁርጥ,Restaurant,Addis Ababa 5810,"Haile Melekot St, Addis Ababa 5810, Ethiopia",5.0,3.0,+251 94 636 3676,,,,2026-05-10T06:11:00.074975+00:00
Gulele K.K.Kebele 03 Restaurant,Restaurant,Addis Ababa,"3P4M+8M3, Addis Ababa, Ethiopia",3.3,3.0,,,,,2026-05-10T06:11:00.074975+00:00
Debebe Melkam And Friends Caf Restaurants Service,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 277 5450,,,,2026-05-10T06:11:00.074975+00:00
5ኪሎ ላውንጅ እና ሬስቶራንት 5kilo Lounge and Restaurant,Restaurant,Addis Ababa,"17, Addis Ababa, Ethiopia",4.4,29.0,+251 96 240 4040,http://www.5kiloaddis.com/,https://5kiloaddis.com/ | https://5kiloaddis.com/contact-us/ | https://5kiloaddis.com/reservation/ | https://5kiloaddis.com/reservation/open-table-reservation/,,2026-05-10T06:11:00.074975+00:00
Mame Restaurant,Restaurant,Addis Ababa,"3Q25+PCX, Abera Gizwa St, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:11:00.074975+00:00
Tsegamaryam shopes,Pizza restaurant,Addis Ababa,"3P6X+MXV, Unnamed Road, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:11:00.074975+00:00
Yerossa Guest House Travel And Tour P L C,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,3.0,+251 91 124 9944,,,,2026-05-10T06:11:00.074975+00:00
"Fresh Corner, Entoto Park",Restaurant,Gulele 19/20/21,"Gulele 19/20/21, Ethiopia",4.4,36.0,,,,,2026-05-10T06:11:00.074975+00:00
Yars Restaurant,Restaurant,Addis Ababa,"3Q76+3HR, Intoto St, Addis Ababa, Ethiopia",5.0,5.0,,,,,2026-05-10T06:11:00.074975+00:00
Halal Restaurant,Restaurant,Addis Ababa,"2PJW+JM4, Gobena Aba Tigu St, Addis Ababa, Ethiopia",4.4,5.0,,,,,2026-05-10T06:11:00.074975+00:00
Dot Bar and Restaurant,Family restaurant,Addis Ababa,"3P7M+Q96, A3, Addis Ababa, Ethiopia",5.0,1.0,+251 91 154 8000,,,,2026-05-10T06:11:00.074975+00:00
Haile Restaurant,Restaurant,Addis Ababa,"3QC2+HRP, Addis Ababa, Ethiopia",4.5,2.0,,,,,2026-05-10T06:11:00.074975+00:00
Betel Restaurant,Restaurant,Addis Ababa,"3Q66+XH4, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:11:00.074975+00:00
Kategna ቃተኛ Restaurant @ Entoto Park,Restaurant,Addis Ababa,"3PFV+JF7, Unnamed Road, Addis Ababa, Ethiopia",4.3,49.0,,,,,2026-05-10T06:11:00.074975+00:00
Maleda Cafe and Restaurant,Cafe,Addis Ababa,"2QP7+63Q, King George VI St, Addis Ababa, Ethiopia",4.2,48.0,,,,,2026-05-10T06:11:06.834469+00:00
Beherawi Cafe & Restaurant,Restaurant,Addis Ababa,"Swaziland St, Addis Ababa, Ethiopia",3.8,17.0,,,,,2026-05-10T06:11:06.834469+00:00
Blue Nile Fish Restaurant,"Restaurant, Pond fish supplier",Addis Ababa,"Kurtu Building, Mauritius St, Sofiya Mall, Fit. Habte Gyorgis St, Addis Ababa, Ethiopia",4.6,8.0,+251 91 365 5276,,,,2026-05-10T06:11:06.834469+00:00
Temsalett Kitchen | sarbet |Iconic kitchen,Restaurant,Addis Ababa,"XPVQ+JX2, Addis Ababa, Ethiopia",4.6,93.0,+251 11 837 1194,http://www.temsaletkitchen.com/,,,2026-05-10T06:11:06.834469+00:00
Ze- Telese,Restaurant,Gulele 8/16,"Gulele 8/16, Ethiopia",,,+251 91 049 8617,,,,2026-05-10T06:11:06.834469+00:00
Berkume Hotel በርኩሜ ሆቴል,Family restaurant,Addis Ababa,"Berkume hotel, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:11:06.834469+00:00
Emtsion Restaurant,Restaurant,Addis Ababa,"3Q82+56F, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:11:06.834469+00:00
Mihert Muluneh And Friends Cafe And Restaurant P/S,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 307 8607,,,,2026-05-10T06:11:06.834469+00:00
Shetu Minuwoyelt And Freinds Cafe And Resturant Pa,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 270 8580,,,,2026-05-10T06:11:06.834469+00:00
Mama's Kitchen - Entoto,Restaurant,Addis Ababa,"3PFV+J7P, Unnamed Road, Addis Ababa, Ethiopia",3.7,15.0,,,,,2026-05-10T06:11:06.834469+00:00
Tinaw bar and restaurant,Restaurant,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",5.0,1.0,+251 92 934 8259,,,,2026-05-10T06:11:06.834469+00:00
Daisy Bar And Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 219 2821,,,,2026-05-10T06:11:06.834469+00:00
Yonas restaurant & Groceries,Restaurant,Addis Ababa,"medhanialem, Addis Ababa, Ethiopia",4.3,3.0,,,,,2026-05-10T06:11:06.834469+00:00
Qurs Bet,Restaurant,Addis Ababa,"3P9M+5R8, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:11:06.834469+00:00
Habetamu Degefu Restaurants Without Liquor Licen,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 358 0980,,,,2026-05-10T06:11:11.960119+00:00
Enedalkachew Brhanu And Feie Less Food House P S,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 213 8998,,,,2026-05-10T06:11:11.960625+00:00
Solomon And Elifnesh Bar And Resturant Partnershi,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 051 4265,,,,2026-05-10T06:11:11.960625+00:00
Maheilet And Yetmwork Caf And Restaurant Partnersh,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 183 4072,,,,2026-05-10T06:11:11.960625+00:00
Rahel Kidist Atsede And Friends Cafe Restaurant P,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 635 3941,,,,2026-05-10T06:11:11.960625+00:00
Anwar Restaurant,Restaurant,Addis Ababa,"2PR7+XFX, Addis Ababa, Ethiopia",4.3,8.0,+251 91 387 4646,https://www.facebook.com/dinsefasururahmed,,,2026-05-10T06:11:11.960625+00:00
Tewodiros Bedilu And Frenids Kafe And Resiturant S,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 948 1284,,,,2026-05-10T06:11:11.960625+00:00
Ze Akeh Pitchers,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 360 3375,,,,2026-05-10T06:11:11.960625+00:00
Semien Addis Bar and Restaurant,Restaurant,Addis Ababa,"2PWX+38Q, Semien Hotel, Arada sub city, Addis Ababa, Ethiopia",5.0,2.0,+251 91 148 6562,,,,2026-05-10T06:11:11.960625+00:00
Yard And Bniyam Cafe And Resturant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 092 3635,,,,2026-05-10T06:11:11.960625+00:00
Tesfahun Michael And Friends Caf And Restaurant Pa,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 146 0277,,,,2026-05-10T06:11:11.960625+00:00
BaBi's Bistro | Bisrate Gebriel | ባቢስ ቢስትሮ | ብስራተ ገብርኤል,Restaurant,Addis Ababa,"S Africa St, Addis Ababa, Ethiopia",4.3,131.0,+251 99 381 4747,,,,2026-05-10T06:11:11.960625+00:00
Le Grand Reve Specialized Beligian Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.0,2.0,+251 91 142 1180,,,,2026-05-10T06:11:11.960625+00:00
Makeds Catering And Restaurant P L C,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 792 6769,,,,2026-05-10T06:11:11.960625+00:00
Gulele 07 Kibeb,Restaurant,Addis Ababa,"3Q82+5C5, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:11:11.960625+00:00
Piassa Cafe & Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,2.0,+251 92 256 0718,,,,2026-05-10T06:11:16.806537+00:00
Beemnet Restaurant No. 4 | በእምነት ሬስቶራንት ቍ. 4,Bar & grill,Addis Ababa,"Addis Ababa, Ethiopia",4.3,300.0,+251 91 120 8910,,,,2026-05-10T06:11:16.806537+00:00
Andulem And Haylu Resturant Of Liour Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 374 3008,,,,2026-05-10T06:11:16.806537+00:00
Abeba Beneyam And Frinds Restuant Service,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 015 9708,,,,2026-05-10T06:11:16.806537+00:00
Mami Traditional Restaurant,Restaurant,Addis Ababa,"2PPX+V9X, Arbegnoch St, Addis Ababa, Ethiopia",3.7,6.0,,,,,2026-05-10T06:11:16.806537+00:00
Fikrte Sntayehu And Friends Dry Food Preparation P,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 395 2832,,,,2026-05-10T06:11:16.806537+00:00
Zewdenh Mekuanint And Selam Friends Bar And Restor,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 518 1050,,,,2026-05-10T06:11:16.807075+00:00
Sentayehu Daniel And Firinds Fast Food Preparton,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 758 5845,,,,2026-05-10T06:11:16.807075+00:00
Beneyas Dary Food Preparation Privet Lemited Compa,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 112 2546,,,,2026-05-10T06:11:16.807075+00:00
Noah Bar & Restaurant,Restaurant,Addis Ababa,"2QQ6+6C6, Welete Johanis St, Addis Ababa, Ethiopia",4.0,13.0,,,,,2026-05-10T06:11:16.807075+00:00
Eagle bar and restaurant,Bar & grill,Addis Ababa,"3P2V+4VP, Addis Ababa, Ethiopia",4.0,2.0,+251 91 184 0673,,,,2026-05-10T06:11:16.807075+00:00
Teka Abdulehey And Friends Dry Food Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 080 5941,,,,2026-05-10T06:11:16.807075+00:00
CAFE FRAISIE Café and RESTAURANT,Cafe,Addis Ababa,"Eshetu Mamo Commercial Building, Churchill Ave, Addis Ababa, Ethiopia",4.2,42.0,+251 91 198 8017,,,,2026-05-10T06:11:16.807075+00:00
Soramba Hotel & Cultural Restaurant,Bar,Addis Ababa,"2QR2+69M, phone number, A3, Addis Ababa, Ethiopia",4.1,37.0,,,,,2026-05-10T06:11:16.807075+00:00
Melat Waga And Their Friends Food Preparation Part,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 112 1458,,,,2026-05-10T06:11:16.807075+00:00
Meseret Yenenesh And Friends Food Prepation Partne,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 241 9410,,,,2026-05-10T06:11:21.819118+00:00
Nardos Diyana And Friends Restaurant Partener Shi,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 361 5168,,,,2026-05-10T06:11:21.820029+00:00
Ethio Sudan ايثيو سودان,Restaurant,Addis Ababa,"3P5Q+J77, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:11:21.820029+00:00
Bisrat Abirham And Friends Restaurant Servic Partn,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 174 5184,,,,2026-05-10T06:11:21.820029+00:00
Solomon Derebe And Firinds Fast Food Preparton,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 98 204 5505,,,,2026-05-10T06:11:21.820029+00:00
Misterawet Denknesh And Friends Food Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 832 0672,,,,2026-05-10T06:11:21.820029+00:00
Menbere Bar & Restaurant,Restaurant,1000,"Semen Mazegaja Addis Ababa, 1000, Ethiopia",,,+251 91 260 7870,,,,2026-05-10T06:11:21.820029+00:00
Mulu cafe & restaurant 🚴‍♀️,Coffee shop,Addis Ababa,"3P2C+GQG, Swaziland St, Addis Ababa, Ethiopia",3.8,14.0,,,,,2026-05-10T06:11:21.820029+00:00
Tesnate Yehotelochena Turism Serawoche Halafintu Y,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 364 4737,,,,2026-05-10T06:11:21.820029+00:00
Tilahun bar,Restaurant,Addis Ababa,"Gulele 9, 15, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:11:21.820029+00:00
Almaz Seblework And Friends Fast Food Prparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 203 6553,,,,2026-05-10T06:11:21.820029+00:00
Aledab Food And Beverage Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 091 8564,,,,2026-05-10T06:11:21.820029+00:00
Hijra Restaurant and ሒጅራ ሬስቶራንት መንዲ,Family restaurant,Addis Ababa,"2PHW+J8P, Addis Ababa, Ethiopia",4.1,7.0,+251 94 609 0909,,,,2026-05-10T06:11:21.820029+00:00
Yod Abyssinia Traditional Restaurant Tewodros Square,Restaurant,Addis Ababa,"2QG2+JF8, Addis Ababa, Ethiopia",3.9,12.0,,,,,2026-05-10T06:11:21.820029+00:00
Tejinesh Edilam And Friends Food Preparation Partn,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 132 0190,,,,2026-05-10T06:11:21.820029+00:00
Frehiwot And Meseret Food Preparation Partenership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 371 1519,,,,2026-05-10T06:11:26.541034+00:00
Zenbaba butcher & Tej ዘንባባ ጠጅ እና ቁርጥ,Restaurant,Addis Ababa,"2QV2+5GH, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:11:26.541034+00:00
Desu restaurant and burger,Restaurant,Addis Ababa,"Algeria St, Addis Ababa, Ethiopia",,,+251 94 196 3777,,,,2026-05-10T06:11:26.541034+00:00
Mekonen Baklaba | piazza | መኮንን ባቅላባ | ፒያሳ,Dessert restaurant,Addis Ababa,"2QM3+997, Eden St, Addis Ababa, Ethiopia",4.1,62.0,+251 91 120 7143,,,,2026-05-10T06:11:26.541034+00:00
Kidus Michael Bar and Restaurant,Restaurant,Addis Ababa,"3P8M+QG2, A3, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:11:26.541034+00:00
Getu gerocery,Breakfast restaurant,Gulele 7/17,"Gulele 7/17, Ethiopia",,,,,,,2026-05-10T06:11:26.541034+00:00
Menna Catering & Restaurant,Restaurant,Addis Ababa,"Arada 1, 2, Addis Ababa, Ethiopia",3.4,8.0,+251 91 331 5656,,,,2026-05-10T06:11:26.541034+00:00
Trisit Sirgut And Friends Dry Food Preparation Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 218 2906,,,,2026-05-10T06:11:26.541034+00:00
Tona Cafe & Restaurant | ቶና ካፌና ሬስቶራንት,Ethiopian restaurant,Addis Ababa,"2PV6+9M4, Addis Ababa, Ethiopia",3.8,6.0,,,,,2026-05-10T06:11:26.541034+00:00
Tsion Shiro bet | Kechene,Restaurant,Addis Ababa,"3P4X+4J2, Addis Ababa, Ethiopia",3.0,2.0,,,,,2026-05-10T06:11:26.541034+00:00
Abniet Tringo Azmera And Friends Food Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 98 688 6672,,,,2026-05-10T06:11:26.541034+00:00
Hani Bar & Restaurant,Restaurant,Addis Ababa,"3P8M+CCX, A3, Addis Ababa, Ethiopia",3.3,7.0,+251 92 591 2576,,,,2026-05-10T06:11:26.541034+00:00
Hana Bar and Restaurant,Restaurant,Addis Ababa,"3P5Q+J32, Gulele 9/15, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:11:26.541034+00:00
Ben Abeba,Restaurant,Lalibela,"22VP+7Q5, Lalibela, Ethiopia",4.3,245.0,+251 33 336 0215,http://www.benabeba.com/,,,2026-05-10T06:11:26.541034+00:00
Shindi hotel,Restaurant,Addis Ababa,"3P9M+8XJ, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:11:26.541034+00:00
Selamawit Roza And Thir Friends Food Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 90 250 2556,,,,2026-05-10T06:11:26.541034+00:00
Kechene view Restaurant |,Bar,Addis Ababa,"3PFW+79X, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:11:26.541034+00:00
Gambo Restaurant,Restaurant,Addis Ababa,"Zenith University College, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:11:26.541034+00:00
Beta Burger 2,Hamburger restaurant,Addis Ababa,"3Q25+QQ2, Haile Melekot St, Addis Ababa, Ethiopia",3.2,11.0,,,,,2026-05-10T06:11:33.520201+00:00
Nuna Gamo Yeshmanewoch Mirt Mamirechana Meshecha C,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 170 3519,,,,2026-05-10T06:11:33.520201+00:00
Aster Birtukane Food Preparation Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 338 6888,,,,2026-05-10T06:11:33.520201+00:00
Shero Meda H.c Tea Kibebe,Restaurant,Addis Ababa,"3Q45+7P7, Haile Melekot St, Addis Ababa, Ethiopia",3.4,7.0,,,,,2026-05-10T06:11:33.520201+00:00
Yode Bar And Restaurant,Restaurant,Addis Ababa,"3P2C+XJF, Ambo Rd, Addis Ababa, Ethiopia",3.7,9.0,,,,,2026-05-10T06:11:33.520201+00:00
Helen Asamnew And Meseret Caf And Restaurant Partn,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 948 4894,,,,2026-05-10T06:11:33.520201+00:00
Join burger,Fast food restaurant,Addis Ababa,"Algeria St, Addis Ababa, Ethiopia",3.5,28.0,,,,,2026-05-10T06:11:33.520201+00:00
Barawa Bar & Restaurant,Restaurant,Addis Ababa,"3P7W+V52, 3, Addis Ababa, Ethiopia",2.3,3.0,,,,,2026-05-10T06:11:33.520201+00:00
Amist Kilo Restaurant,Restaurant,Addis Ababa,"2QQ6+RC5, Addis Ababa, Ethiopia",2.3,3.0,,,,,2026-05-10T06:11:33.520201+00:00
ዥማር ቦሌ addis ababa Ethiopia,Restaurant,Addis Ababa,"2Q92+MXG, Addis Ababa, Ethiopia",3.0,2.0,,,,,2026-05-10T06:11:33.520201+00:00
Natani Cafe,European restaurant,Addis Ababa,"XQQQ+J4F, Addis Ababa, Ethiopia",4.0,181.0,+251 97 017 1717,,,,2026-05-10T06:11:33.520201+00:00
Eyob Yonas Zebenay And Friends Cafe And Restaurant,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 140 0937,,,,2026-05-10T06:11:33.520201+00:00
Jambo House Restaurant,Restaurant,Addis Ababa,"2QJ3+V93, Addis Ababa, Ethiopia",2.5,2.0,,,,,2026-05-10T06:11:33.520201+00:00
Jemnila Lubaba And Cafe Andrestarant Service Partn,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 284 3665,,,,2026-05-10T06:11:33.520201+00:00
