name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
ኩሪፍቱ ሬስቶራንት በ እንጦጦ | Kuriftu Peak Restaurant Entoto Park,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.1,166.0,,https://kurifturesorts.com/entoto,,,2026-05-10T06:32:16.154347+00:00
Daisy Bar And Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 219 2821,,,,2026-05-10T06:32:16.154347+00:00
Omna Bar and Restaurant,Restaurant,Addis Ababa,"A3, Addis Ababa, Ethiopia",4.2,11.0,+251 91 161 3039,,,,2026-05-10T06:32:16.154347+00:00
La Mandoline French Restaurant,French restaurant,Addis Ababa,"2QHM+RRR, 17 Côte D'Ivoire St, Addis Ababa, Ethiopia",4.3,206.0,+251 92 132 8507,,,,2026-05-10T06:32:16.154347+00:00
Mama's Kitchen - Entoto,Restaurant,Addis Ababa,"3PFV+J7P, Unnamed Road, Addis Ababa, Ethiopia",3.7,15.0,,,,,2026-05-10T06:32:16.154347+00:00
"Coffee Park, Addis Abeba",Park,Addis Ababa,"2QR4+8PJ, Addis Ababa, Ethiopia",4.9,9.0,,,,,2026-05-10T06:32:21.137707+00:00
Melat Waga And Their Friends Food Preparation Part,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 112 1458,,,,2026-05-10T06:32:21.137707+00:00
Beneyas Dary Food Preparation Privet Lemited Compa,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 112 2546,,,,2026-05-10T06:32:21.137707+00:00
"Tadu,Tenaye And Friends Food Preparation Partnership",Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 548 3160,,,,2026-05-10T06:32:21.137707+00:00
Haset Restaurant Private Limited Company,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 366 8470,,,,2026-05-10T06:32:21.137707+00:00
Ze Akeh Pitchers,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 360 3375,,,,2026-05-10T06:32:21.137707+00:00
እማማ ጥብስ እና ክትፎ ቤት,Ethiopian restaurant,Addis Ababa,"3P3V+J39, A3, Addis Ababa, Ethiopia",4.4,9.0,+251 93 154 2209,,,,2026-05-10T06:32:21.137707+00:00
Enedalkachew Brhanu And Feie Less Food House P S,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 213 8998,,,,2026-05-10T06:32:21.137707+00:00
Zewdenh Mekuanint And Selam Friends Bar And Restor,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 518 1050,,,,2026-05-10T06:32:21.137707+00:00
Habetamu Degefu Restaurants Without Liquor Licen,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 358 0980,,,,2026-05-10T06:32:21.137707+00:00
SoSiDa Gelateria ሶሲዳ ጀላተሪያ - Entoto Park,Ice cream shop,Addis Ababa,"3PFV+G6M, Unnamed Road, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:32:21.137707+00:00
N H S A Trading,Cafe,Addis Ababa,"3P8R+JQ9, Addis Ababa, Ethiopia",1.0,1.0,+251 91 121 0281,,,,2026-05-10T06:32:21.137707+00:00
Aledab Food And Beverage Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 091 8564,,,,2026-05-10T06:32:21.137707+00:00
Nice Cafe,Vegetarian cafe and deli,Addis Ababa,"3P6P+M2Q, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:32:21.137707+00:00
Ethio Sudan ايثيو سودان,Restaurant,Addis Ababa,"3P5Q+J77, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:32:21.137707+00:00
Teka Abdulehey And Friends Dry Food Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 080 5941,,,,2026-05-10T06:32:21.137707+00:00
Almaz Seblework And Friends Fast Food Prparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 203 6553,,,,2026-05-10T06:32:26.006035+00:00
Misterawet Denknesh And Friends Food Preparation,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 832 0672,,,,2026-05-10T06:32:26.006035+00:00
Tsion Cafe | Addisu Gebeya | ፅዮን ካፌ | አዲሱ ገበያ,Cafe,Addis Ababa,"Addisu Gebeya Condominiums, A3, Addis Ababa, Ethiopia",3.8,13.0,,,,,2026-05-10T06:32:26.006035+00:00
Burkitu bakery,Bakery,Addis Ababa 0000,"road, Egziabher Ab, Addis Ababa 0000, Ethiopia",,,+251 92 415 2288,,,,2026-05-10T06:32:26.006035+00:00
Zewde Demekech And Friends Restaurant Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 160 5613,,,,2026-05-10T06:32:26.006035+00:00
Tilahun bar,Restaurant,Addis Ababa,"Gulele 9, 15, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:32:26.006035+00:00
Meseret Yenenesh And Friends Food Prepation Partne,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 241 9410,,,,2026-05-10T06:32:26.006035+00:00
Abeba Beneyam And Frinds Restuant Service,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 015 9708,,,,2026-05-10T06:32:26.006035+00:00
Amelework Tewabu And Meselu Dry Food Priparetion P,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 246 4918,,,,2026-05-10T06:32:26.006035+00:00
Tesnate Yehotelochena Turism Serawoche Halafintu Y,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 364 4737,,,,2026-05-10T06:32:26.006035+00:00
Gulele 07 Kibeb,Restaurant,Addis Ababa,"3Q82+5C5, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:32:26.006035+00:00
Gulele,,Addis Ababa,"Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:32:26.006035+00:00
Sentayehu Daniel And Firinds Fast Food Preparton,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 94 758 5845,,,,2026-05-10T06:32:26.006035+00:00
Trisit Sirgut And Friends Dry Food Preparation Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 218 2906,,,,2026-05-10T06:32:26.006035+00:00
Hani Bar & Restaurant,Restaurant,Addis Ababa,"3P8M+CCX, A3, Addis Ababa, Ethiopia",3.3,7.0,+251 92 591 2576,,,,2026-05-10T06:32:26.006035+00:00
Solomon Derebe And Firinds Fast Food Preparton,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 98 204 5505,,,,2026-05-10T06:32:26.006035+00:00
Dot Bar and Restaurant,Family restaurant,Addis Ababa,"3P7M+Q96, A3, Addis Ababa, Ethiopia",5.0,1.0,+251 91 154 8000,,,,2026-05-10T06:32:26.006035+00:00
Tsion Shiro bet | Kechene,Restaurant,Addis Ababa,"3P4X+4J2, Addis Ababa, Ethiopia",3.0,2.0,,,,,2026-05-10T06:32:26.006035+00:00
Frehiwot And Meseret Food Preparation Partenership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 371 1519,,,,2026-05-10T06:32:26.006035+00:00
Andulem And Haylu Resturant Of Liour Partnership,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 374 3008,,,,2026-05-10T06:32:26.006035+00:00
HUNDAF COFFEE ሁንዳፍ ኮፊ “HUNDAF BUSINESS GROUP “,Import export company,Addis Ababa,"Seba Derja, Addis Ababa, Ethiopia",5.0,3.0,+251 91 120 2695,https://hundafbusinessgroup.com.et/about,,,2026-05-10T06:32:32.325359+00:00
Firfer,Bakery,Gulele 9/15,"Gulele 9/15, Ethiopia",,,,,,,2026-05-10T06:32:32.325359+00:00
Berkume Hotel በርኩሜ ሆቴል,Family restaurant,Addis Ababa,"Berkume hotel, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:32:32.325359+00:00
R K M Caf And Restorante P L C,Restaurant,Addis Ababa,"3P8V+C27, Addis Ababa, Ethiopia",,,+251 91 314 2993,,,,2026-05-10T06:32:32.325359+00:00
MIKI TRADITIONAL FOOD CENTER,Restaurant,Addis Ababa,"3P6P+3V8, A3, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:32:32.325359+00:00
Aku Dry Food Preparation P L C,Restaurant,Addis Ababa,"3P9R+6RP, Addis Ababa, Ethiopia",,,+251 91 175 2357,,,,2026-05-10T06:32:32.325359+00:00
Shindi hotel,Restaurant,Addis Ababa,"3P9M+8XJ, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:32:32.325359+00:00
Gullele Botanical Garden Administrative Offices,Corporate office,Addis Ababa,"3PCM+R6J, Addis Ababa, Ethiopia",4.7,13.0,,http://gullelebotanicgarden.yolasite.com/more-info.php,http://en.wikipedia.org/wiki/Australia | http://en.wikipedia.org/wiki/Evergreen | http://www.quantcast.com/p-b8x17GqsQ_656 | https://www.yola.com/,,2026-05-10T06:32:32.325359+00:00
Meta Abo Beer Turetegnoch Plc,Restaurant,Addis Ababa,"Zenith University College, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:32:32.325359+00:00
Belladonna Bar & Restaurant | ቤላዶና ባርና ሬስቶራንት,Restaurant,Addis Ababa,"https://maps.app.goo.gl/C8mV3DSaKQ7T3aD98, Addis Ababa, Ethiopia",,,+251 91 267 5539,https://t.me/BelladonnaFS,https://t.me/s/BelladonnaFS | https://telegram.org/ | https://telegram.org/dl?tme=d59d9795ca90a267fb_7409505787435076300,,2026-05-10T06:32:32.325359+00:00
ADORSI COFFEE,Coffee shop,Addis Ababa,"4kilo behind, Ministry of Education, Addis Ababa, Ethiopia",4.4,123.0,+251 94 542 8888,,,,2026-05-10T06:32:36.812860+00:00
Cherish Addis Coffee & Books,Cafe,Addis Ababa,"Behind Abrhot Library, Addis Ababa, Ethiopia",4.7,49.0,+251 92 795 7171,,,,2026-05-10T06:32:36.812860+00:00
Coffee republic,Coffee shop,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 92 948 1608,,,,2026-05-10T06:32:36.812860+00:00
Arada Coffee,Coffee shop,Addis Ababa,"2Q5C+WPV, Addis Ababa, Ethiopia",3.3,4.0,,,,,2026-05-10T06:32:36.812860+00:00
Mama Coffee,Coffee shop,Addis Ababa,"A3, Addis Ababa, Ethiopia",4.8,6.0,,,,,2026-05-10T06:32:36.813442+00:00
Mesa Cafe And Restorant,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,+251 91 189 8890,,,,2026-05-10T06:32:36.813442+00:00
Arada Delight,Cafe,Addis Ababa 1000,"111 Churchill Avenue, Addis Ababa 1000, Ethiopia",3.8,13.0,,,,,2026-05-10T06:32:36.813442+00:00
Bita Coffee & Burger,Coffee shop,Addis Ababa,"Adwa St, Addis Ababa, Ethiopia",4.5,8.0,+251 91 113 5238,http://www.safubitaco.com/,https://safubitaco.com/ | https://safubitaco.com/about-us/ | https://safubitaco.com/cart-2/ | https://safubitaco.com/contact-us/ | https://safubitaco.com/my-account-2/ | https://safubitaco.com/product/boncellensis-secullant/ | https://safubitaco.com/product/grinded-coffee-1-2-kg/ | https://safubitaco.com/product/grinded-coffee-1-4-kg/ | https://safubitaco.com/product/grinded-coffee-1-kg/ | https://safubitaco.com/product/roasted-coffee-1-2-kg/ | https://safubitaco.com/product/roasted-coffee-1-4-kg/ | https://safubitaco.com/product/roasted-coffee-1-kg/ | https://safubitaco.com/product/roasted-coffee/ | https://safubitaco.com/store/ | https://www.google.com/search?q=safu+trading&sxsrf=ALeKk00AJDjiiEaGAMyOgnZfsDwhXH7fkA%3A1625470603838&ei=i7biYOTYMsaK8gLHyamoCA&oq=safu&gs_lcp=Cgdnd3Mtd2l6EAMYADIECCMQJzIECCMQJzICCAAyCgguELEDEIMBEAoyAggAMgIIADIHCAAQsQMQCjIKCAAQsQMQgwEQCjIKCAAQsQMQgwEQCjIECAAQCjoECAAQQzoICC4QsQMQgwE6CAgAELEDEIMBOgIILjoFCAAQsQM6BwgAELEDEEM6CgguEMcBEKMCEENKBAhBGABQkxdYoRtghSloAHACeACAAd4EiAHcE5IBBzMtMS4xLjOYAQCgAQGqAQdnd3Mtd2l6wAEB&sclient=gws-wiz#,,2026-05-10T06:32:36.813442+00:00
Limu Cafe and Restaurant,Coffee shop,Addis Ababa,"2QH4+CJF, Addis Ababa, Ethiopia",4.3,7.0,+251 95 621 1020,,,,2026-05-10T06:32:36.813442+00:00
Seye's coffee,Coffee shop,Addis Ababa,"arada giyorgis church, Addis Ababa, Ethiopia",,,+251 90 937 7218,,,,2026-05-10T06:32:41.622326+00:00
Lidiya Cafe & Fast Food,"Restaurant, Bakery",Addis Ababa,"2QJF+XR2, Queen Elizabeth II St, Addis Ababa, Ethiopia",4.2,21.0,+251 91 190 1648,,,,2026-05-10T06:32:41.622326+00:00
ትንሿ ሻሂ ቤት,Coffee shop,Addis Ababa,"2QR2+66C, A3, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:32:41.622326+00:00
Arada coffee and Bakery,Coffee shop,Addis Ababa,"XQWR+CMX, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:32:41.622326+00:00
Elephant coffee,Cafe,Addis Ababa 2121,"Adwa St, Addis Ababa 2121, Ethiopia",3.3,11.0,,,,,2026-05-10T06:32:41.622326+00:00
Mankira Coffee shop,Coffee shop,Awasa,"2QH2+HQV, Piassa St, Awasa, Ethiopia",4.6,18.0,,,,,2026-05-10T06:32:41.622326+00:00
Bantyiketu Coffee,Cafe,Addis Ababa,"2QV4+697, Tenagnework St, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:32:41.622326+00:00
YOP COFFEE,Coffee shop,Addis Ababa,"Arada Sub city Georgis, Addis Ababa, Ethiopia",,,+251 94 949 4319,,,,2026-05-10T06:32:41.622326+00:00
Coffeeholic Corner,Coffee shop,Addis Ababa,"King George VI St, Addis Ababa, Ethiopia",5.0,4.0,+251 97 428 2818,https://instagram.com/coffeeholic_corner?igshid=YmMyMTA2M2Y=,,,2026-05-10T06:32:41.622326+00:00
Piassa Cafe & Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,2.0,+251 92 256 0718,,,,2026-05-10T06:32:41.622326+00:00
TOMOCA Coffee,Coffee shop,Addis Ababa,"XQVG+CPF, Addis Ababa, Ethiopia",4.4,143.0,+251 11 111 1781,http://www.tomocacoffee.com/,,,2026-05-10T06:32:41.622326+00:00
Romita Cafe & Restaurant | 4 Kilo | ሮሚታ ካፌና ሬስቶራንት | 4 ኪሎ,Restaurant,Addis Ababa,"Queen Elizabeth II St, Addis Ababa, Ethiopia",3.7,44.0,+251 91 121 6531,,,,2026-05-10T06:32:41.622326+00:00
Trianon,Cafe,Addis Ababa,"2QJ3+X78, Cunningham St, Addis Ababa, Ethiopia",4.6,9.0,,,,,2026-05-10T06:32:41.622326+00:00
Taem Coffee | piassa | ጣዕም ቡና |ፒያሳ |,Coffee shop,Addis Ababa,"Benin St, Addis Ababa, Ethiopia",5.0,1.0,+251 94 139 1688,,,,2026-05-10T06:32:46.485217+00:00
Meskott Culinary Experience,Restaurant,Addis Ababa,"2QP7+63Q, 4 kilo, King George VI St, Addis Ababa, Ethiopia",4.4,330.0,+251 90 387 9999,http://www.meskottculinary.com/,https://blihmarketing.com/ | https://goo.gl/maps/vpk7HFoL6JcMjp288 | https://instagram.com/meskott.et?igshid=NTc4MTIwNjQ2YQ== | https://meskottculinary.com/ | https://meskottculinary.com/#about | https://meskottculinary.com/#book | https://meskottculinary.com/#contact | https://meskottculinary.com/#thechef | https://meskottculinary.com/about-the-chef/ | https://t.me/+251984110000 | https://wa.link/oumlj1 | https://www.facebook.com/meskott.et/?mibextid=ZbWKwL,,2026-05-10T06:32:46.485217+00:00
Bilos Pastry | 4 kilo | ቢሎስ | 4 ኪሎ |,Cafe,Addis Ababa,"2QM6+J2J, Adwa St, Addis Ababa, Ethiopia",3.4,63.0,+251 93 003 3178,,,,2026-05-10T06:32:46.485217+00:00
Arada Sub-City Wereda 6,Cafe,Arada 11/12,"Arada 11/12, Ethiopia",3.0,2.0,+251 93 916 5382,,,,2026-05-10T06:32:46.485217+00:00
Mesi Gebeta Arat kilo,Restaurant,Addis Ababa,"Adwa St, Addis Ababa, Ethiopia",4.3,45.0,+251 97 800 9822,,,,2026-05-10T06:32:46.485217+00:00
Sosha | ሶሻ,Restaurant,Addis Ababa,"2QJ7+MG6, Theology College Building, Niger St, Addis Ababa, Ethiopia",3.9,65.0,+251 96 131 3233,,,,2026-05-10T06:32:46.485217+00:00
Sipora cafe,Cafe,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",,,+251 95 657 9932,,,,2026-05-10T06:32:46.485217+00:00
Adanech coffe,Coffee shop,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 96 837 8649,,,,2026-05-10T06:32:46.485217+00:00
Hermon Cafe,Cafe,Addis Ababa,"2QM3+4PW, Haile Selassie St, Addis Ababa, Ethiopia",4.2,5.0,,,,,2026-05-10T06:32:46.485217+00:00
Erteb Bet,Cafe,Addis Ababa,"2QQ7+F48, Unnamed Road, Addis Ababa, Ethiopia",3.8,4.0,+251 92 049 0208,,,,2026-05-10T06:32:46.485217+00:00
Aman Cafe And Restorant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.0,5.0,+251 92 351 5423,,,,2026-05-10T06:32:46.485217+00:00
Ground Upcafe And Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 247 6558,,,,2026-05-10T06:32:46.485217+00:00
Engocha Cafe & Restaurant,Restaurant,0037,"M/Arada Jinka Jinka, 0037, Ethiopia",5.0,2.0,+251 91 279 9716,,,,2026-05-10T06:32:46.485217+00:00
Caf cafe,Cafe,Addis Ababa 1000,"Haile Selassie St, Addis Ababa 1000, Ethiopia",,,,,,,2026-05-10T06:32:46.485217+00:00
ሸበታ ላውንጅ | Shebeta ( Freetown) Lounge,Restaurant,Addis Ababa,"2QM7+X2H, King George VI St, Addis Ababa, Ethiopia",4.3,19.0,,,,,2026-05-10T06:32:46.485217+00:00
Mekonen Baklaba | piazza | መኮንን ባቅላባ | ፒያሳ,Dessert restaurant,Addis Ababa,"2QM3+997, Eden St, Addis Ababa, Ethiopia",4.1,62.0,+251 91 120 7143,,,,2026-05-10T06:32:51.066139+00:00
Helen Cafe & Restaurant,Restaurant,Addis Ababa,"Giorgis, Addis Ababa, Ethiopia",4.4,7.0,,,,,2026-05-10T06:32:51.066139+00:00
Meseret Ayinalem And Their Friendes Priparetion Of,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 155 1945,,,,2026-05-10T06:32:51.066139+00:00
TIMZIZ Breakfast and coffee,Coffee shop,Addis Ababa,"2QQ3+MC4, Addis Ababa, Ethiopia",4.5,2.0,,,,,2026-05-10T06:32:51.066139+00:00
Sheger Lounge,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",5.0,2.0,+251 91 002 1526,,,,2026-05-10T06:32:51.066139+00:00
Gâteau Bakery Cafe and Pastry Shop | ጋቶ ኬክ እና ካፌ,"Coffee shop, Bakery, Gourmet grocery store, Pastry shop, Restaurant",Addis Ababa,"XPVG+JWV, 10311 S Africa St, Addis Ababa, Ethiopia",4.2,243.0,+251 90 545 4647,,,,2026-05-10T06:32:51.066139+00:00
Chito Cafe at Ambassador Mall,Coffee shop,Addis Ababa,"Ambassador building First floor S21, 4 kilo, Addis Ababa, Ethiopia",3.6,8.0,+251 91 152 8425,http://www.chitocoffee.com/,http://mametoys.tensaye.com/contact-us | https://chitocoffee.com/ | https://chitocoffee.com/about-us/ | https://chitocoffee.com/anaerobic-coffee/ | https://chitocoffee.com/cart/ | https://chitocoffee.com/contact-us/ | https://chitocoffee.com/menu/ | https://chitocoffee.com/natural-coffee/ | https://chitocoffee.com/peaberry-coffee/ | https://chitocoffee.com/washed-coffee/ | https://m.facebook.com/p/Chito-coffee-100088437162927/ | https://t.me/+0u84gmSqmE4yODg0 | https://tensaye.com/ | https://www.instagram.com/chito_coffee_?igsh=MmZpN2V1cWNkdjh2,,2026-05-10T06:32:51.066139+00:00
Star Back ስታር ባክ,Cafe,Addis Ababa,"2QM3+7X5, Haile Selassie St, Addis Ababa, Ethiopia",2.6,7.0,,,,,2026-05-10T06:32:51.066139+00:00
Keteme Restaurant,"Italian restaurant, Restaurant",Addis Ababa,"Oslo Cafe, Piassa Dej Jote Street Beside Ethiopian Electric Cooporation Piassa Next to, Addis Ababa, Ethiopia",4.4,76.0,+251 98 855 5550,,,,2026-05-10T06:32:51.066139+00:00
Arada Mart,Supermarket,Addis Ababa 2121,"Adwa St, Addis Ababa 2121, Ethiopia",4.8,17.0,+251 93 024 2930,http://www.aradamart.net/,http://t.me/Arada_Mart | https://www.aradamart.net | https://www.aradamart.net/Canned-Bottled?Category=Snacks%2520%2526%2520Candy | https://www.aradamart.net/about | https://www.aradamart.net/app-landing-page | https://www.aradamart.net/baby | https://www.aradamart.net/baltena-coffee-spices | https://www.aradamart.net/blog | https://www.aradamart.net/canned-bottled | https://www.aradamart.net/canned-bottled?Category=Pasta%252C%2520Macaroni%2520%2526%2520Rice | https://www.aradamart.net/canned-bottled?Category=Snacks%2520%2526%2520Candy | https://www.aradamart.net/contact | https://www.aradamart.net/drinks | https://www.aradamart.net/fresh-produce | https://www.aradamart.net/gift-card | https://www.aradamart.net/help-center | https://www.aradamart.net/household-essentials | https://www.aradamart.net/loyalty | https://www.aradamart.net/plans-pricing | https://www.aradamart.net/product-page/abeba-gomen | https://www.aradamart.net/product-page/abesha-gomen | https://www.aradamart.net/product-page/ac-ms-rose | https://www.aradamart.net/product-page/ac-ms-rose-packeg | https://www.aradamart.net/product-page/amula-gold-400g | https://www.aradamart.net/product-page/avocado | https://www.aradamart.net/product-page/ayb-packege | https://www.aradamart.net/product-page/azmerino | https://www.aradamart.net/product-page/azzy-dishweshing-5litr | https://www.aradamart.net/product-page/baro-shinkurt | https://www.aradamart.net/product-page/beef-tomatos | https://www.aradamart.net/product-page/beka-cinni-krunches-biscuit-fasting | https://www.aradamart.net/product-page/broccoli | https://www.aradamart.net/product-page/broccoli-ብሮኮሊ-500gm | https://www.aradamart.net/product-page/castel-rift-valley-750ml | https://www.aradamart.net/product-page/colgate-twister-medium | https://www.aradamart.net/product-page/collard-green-500gm-አበሻ-ጎመን | https://www.aradamart.net/product-page/cosmic-adult-diaper-larg-10pc | https://www.aradamart.net/product-page/cosmic-adult-diaper-medium-10pc | https://www.aradamart.net/product-page/cuvee-prestige-750ml | https://www.aradamart.net/product-page/dana-basmati-rice-2kg | https://www.aradamart.net/product-page/dana-basmeti-rice-1kg | https://www.aradamart.net/product-page/deberjan | https://www.aradamart.net/product-page/fosolia | https://www.aradamart.net/product-page/garlic-500gm-ነጭ-ሽንኩርት | https://www.aradamart.net/product-page/garlic-nech-shinkurt | https://www.aradamart.net/product-page/ginger-500gm-ዝንጅብል | https://www.aradamart.net/product-page/girum-mint-tea | https://www.aradamart.net/product-page/granoro-stelline-macaroni-500g | https://www.aradamart.net/product-page/green-chili-500gm-ቃሪያ-1 | https://www.aradamart.net/product-page/heer-basmati-rice-5kg | https://www.aradamart.net/product-page/hobby-coconut-body-lotion-400ml | https://www.aradamart.net/product-page/hobby-fresh-care-pureorchid-shower-gel-500ml | https://www.aradamart.net/product-page/hobby-shea-butter-body-lotion-400ml | https://www.aradamart.net/product-page/inci-sunflower-oile-5-litre | https://www.aradamart.net/product-page/key-ser | https://www.aradamart.net/product-page/kiar-cucumber | https://www.aradamart.net/product-page/kosta | https://www.aradamart.net/product-page/lettuce-selata | https://www.aradamart.net/product-page/my-kishin-mekelesha-10g | https://www.aradamart.net/product-page/my-kishin-mekelesha-2g | https://www.aradamart.net/product-page/onion-packege | https://www.aradamart.net/product-page/orange | https://www.aradamart.net/product-page/ottiman-pasta-500gm | https://www.aradamart.net/product-page/papaya | https://www.aradamart.net/product-page/potatos | https://www.aradamart.net/product-page/red-cabbage | https://www.aradamart.net/product-page/red-onion-elfora | https://www.aradamart.net/product-page/royal-coffee-candy-500g | https://www.aradamart.net/product-page/royal-eclairs-candy-500g | https://www.aradamart.net/product-page/royal-fruits-candy-500g | https://www.aradamart.net/product-page/royal-menth-o-candy-500g | https://www.aradamart.net/product-page/royal-toffee-chocolat-candy-500g | https://www.aradamart.net/product-page/suppow-liquid-laundry-detergent-5litr | https://www.aradamart.net/product-page/sweet-melon | https://www.aradamart.net/product-page/sweet-potatos | https://www.aradamart.net/product-page/tikel-gomen | https://www.aradamart.net/product-page/virginia-garden-italian-chocolate-serup-624g | https://www.aradamart.net/product-page/virginia-garden-italian-strawberry-syrup-624g | https://www.aradamart.net/product-page/watermelon | https://www.aradamart.net/product-page/yene-fortified-corn-flour-1kg | https://www.aradamart.net/product-page/yene-fortified-corn-flour-3kg | https://www.aradamart.net/product-page/zingebel | https://www.aradamart.net/product-page/zucchini-1kg-ዚኩኒ | https://www.aradamart.net/product-page/zukuni | https://www.aradamart.net/sale-packages | https://www.aradamart.net/selfcare | https://www.aradamart.net/services-4 | https://www.aradamart.net/shipping-and-returns | https://www.aradamart.net/shop | https://www.aradamart.net/shop-all | https://www.aradamart.net/terms-and-conditions | https://www.aradamart.net?page=2 | https://www.facebook.com/aradamart.net | https://www.linkedin.com/company/aradamart | https://www.tiktok.com/@arada_mart?_t=8aWgWXj7IU2&_r=1 | https://www.twitter.com/aradamart,,2026-05-10T06:32:51.066139+00:00
"Mesay,Desalegn And Friends Cafe Partnership",Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 447 9679,,,,2026-05-10T06:32:56.717695+00:00
Meseret Cafe | 4 Kilo | መሠረት ካፌ | 4 ኪሎ,Cafe,Addis Ababa,"2QM7+93C, Adwa St, Addis Ababa, Ethiopia",3.8,6.0,,,,,2026-05-10T06:32:56.717695+00:00
Noah Bar & Restaurant,Restaurant,Addis Ababa,"2QQ6+6C6, Welete Johanis St, Addis Ababa, Ethiopia",4.0,13.0,,,,,2026-05-10T06:32:56.717695+00:00
Tsehay Endashash And Friends Cafe And Restuarant P,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 193 1535,,,,2026-05-10T06:32:56.717695+00:00
S G M S R A Trading,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 146 8412,,,,2026-05-10T06:32:56.717695+00:00
Natinael Wosene Friends Caf And Breakfast Paritin,Cafe,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 551 1536,,,,2026-05-10T06:32:56.717695+00:00
Addis Ababa Restaurant | Piassa |,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.0,124.0,+251 11 156 6157,,,,2026-05-10T06:32:56.717695+00:00
Arada Zone Restaurant,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 300 7551,,,,2026-05-10T06:32:56.717695+00:00
ቃዋ ሬስቶራንት,Restaurant,Addis Ababa 3015,"2QM5+WFG, Adwa St, Addis Ababa 3015, Ethiopia",4.5,2.0,,,,,2026-05-10T06:32:56.717695+00:00
Aroma Cafe Mocha And Bakery Plc,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 96 794 0891,,,,2026-05-10T06:32:56.717695+00:00
Antica,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 661 5814,,,,2026-05-10T06:32:56.717695+00:00
Selassie,Restaurant,Addis Ababa,"2QJ8+P87, Queen Elizabeth II St, Addis Ababa, Ethiopia",4.3,6.0,,,,,2026-05-10T06:32:56.717695+00:00
