source_category,main_category,subcategory,business_name,normalized_name,location,normalized_location,phone,phone_clean,listing_url,image_url,duplicate_flag,notes
Hotel,Accommodation & Hospitality,Hotel,Dabi hotel and apartment,Dabi hotel and apartment,"Lancha, Addis Ababa, Ethiopia","Lancha, Addis Ababa, Ethiopia",251972707070.0,2519727070700,https://amaklo.com/listing/dabi-hotel-and-apartment,https://amaklo.com/assets/upload/listing_thumbnail/6nfEysOEtw4EQXrRjIqs9G8S685oof.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Afropolitan Hotel,Afropolitan Hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251913905641.0,2519139056410,https://amaklo.com/listing/afropolitan-hotel,https://amaklo.com/assets/upload/listing_thumbnail/fhld5rOMf5ylOVL1r4q9tC2RbBBYkd.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,IVY hotel AA airport branch,IVY hotel AA airport branch,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251118111430.0,2511181114300,https://amaklo.com/listing/ivy-hotel-aa-airport-branch,https://amaklo.com/assets/upload/listing_thumbnail/uyNjY1ZE68WmNhTUbxWu323Nn0qm7t.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Debredamo Hotel,Debredamo Hotel,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251116612630.0,2511166126300,https://amaklo.com/listing/debredamo-hotel,https://amaklo.com/assets/upload/listing_thumbnail/vaAbL0UPz3E8R3z5GR5nAhMmIqN3cM.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Blue Birds International Hotel,Blue Birds International Hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251943606060.0,2519436060600,https://amaklo.com/listing/blue-birds-international-hotel,https://amaklo.com/assets/upload/listing_thumbnail/I9J8Gp2E17UFwVIEKfBr0Dc3XWSqMY.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Getfam hotel,Getfam hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251116673175.0,2511166731750,https://amaklo.com/listing/getfam-hotel,https://amaklo.com/assets/upload/listing_thumbnail/xeRdV40AWTqtq3Q1HKhWsfitsLJpMf.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Adwest Hotel,Adwest Hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251115152363.0,2511151523630,https://amaklo.com/listing/adwest-hotel,https://amaklo.com/assets/upload/listing_thumbnail/j2fL86ycEcRup1OaThyNclbQR88gUQ.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,De lepol hotel,De lepol hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251115507777.0,2511155077770,https://amaklo.com/listing/de-lepol-hotel,https://amaklo.com/assets/upload/listing_thumbnail/ssk2ycbFTxp6Ewmy8L4D1NQMuB4Dat.jpg,False,
Hotel,Beauty & Personal Care,Salon & Spa,Capital hotel & Spa,Capital hotel & Spa,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251911267957.0,2519112679570,https://amaklo.com/listing/capital-hotel-spa,https://amaklo.com/assets/upload/listing_thumbnail/k4tDnvsnloOqBlb934RJJJVFFzYaWv.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Mazeki Addis Boutique Hotel,Mazeki Addis Boutique Hotel,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251925788080.0,2519257880800,https://amaklo.com/listing/mazeki-addis-boutique-hotel,https://amaklo.com/assets/upload/listing_thumbnail/nUDmXiPIgluEcmtAu0SawsEd11tKRV.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Swiss lnn nexus hotel,Swiss lnn nexus hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251116670067.0,2511166700670,https://amaklo.com/listing/swiss-lnn-nexus-hotel,https://amaklo.com/assets/upload/listing_thumbnail/JB9PQOq5XfoZjpTip3j84rSqHtxx5t.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Geza apartement hotel,Geza apartement hotel,"24, Addis Ababa, Ethiopia","24, Addis Ababa, Ethiopia",251911267957.0,2519112679570,https://amaklo.com/listing/geza-apartement-hotel,https://amaklo.com/assets/upload/listing_thumbnail/HZvTU6wFBLiWbwRqJ76cOfpzffvMT3.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Elmos hotel,Elmos hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251909477777.0,2519094777770,https://amaklo.com/listing/elmos-hotel,https://amaklo.com/assets/upload/listing_thumbnail/r4qViYADw9pA3LBPoGG7stwCzIXJo4.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Hotel tirago,Hotel tirago,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251963636374.0,2519636363740,https://amaklo.com/listing/hotel-tirago,https://amaklo.com/assets/upload/listing_thumbnail/0uSDY1pOxgLnqzvwhM5cARr4kgGAjX.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Marken Addis Hotel,Marken Addis Hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251904886600.0,2519048866000,https://amaklo.com/listing/marken-addis-hotel,https://amaklo.com/assets/upload/listing_thumbnail/mrVOWaiyvpuCWOTyghMh3MKNuSGCf6.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,New day hotel,New day hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251993821442.0,2519938214420,https://amaklo.com/listing/new-day-hotel,https://amaklo.com/assets/upload/listing_thumbnail/AkJoehhE7zn1CxxzRe1fqbonJH64JL.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Caravan Hotel Addis,Caravan Hotel Addis,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251116612297.0,2511166122970,https://amaklo.com/listing/caravan-hotel-addis,https://amaklo.com/assets/upload/listing_thumbnail/5cNwfePh0KczCMnMWHXcTSMKWDyvUS.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Melka International Hotel,Melka International Hotel,"Piassa, Addis Ababa, Ethiopia","Piassa, Addis Ababa, Ethiopia",251908588888.0,2519085888880,https://amaklo.com/listing/melka-international-hotel,https://amaklo.com/assets/upload/listing_thumbnail/I5UhsGRSTlOAv0uFhscpJECRm1xS96.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Kings Hotel Ethiopia,Kings Hotel Ethiopia,"Sarbet, Addis Ababa, Ethiopia","Sarbet, Addis Ababa, Ethiopia",251113711300.0,2511137113000,https://amaklo.com/listing/kings-hotel-ethiopia,https://amaklo.com/assets/upload/listing_thumbnail/W5w9WoWs83VwSRg2LaNGIA66PAh79n.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Ras Amba Hotel,Ras Amba Hotel,"4 Killo, Addis Ababa, Ethiopia","4 Killo, Addis Ababa, Ethiopia",251111228080.0,2511112280800,https://amaklo.com/listing/ras-amba-hotel,https://amaklo.com/assets/upload/listing_thumbnail/TVFwZeLSyue2Vs2KeIiRj0uiHJeqmK.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,ALEKEB HOTEL,ALEKEB HOTEL,"Kera, Addis Ababa, Ethiopia","Kera, Addis Ababa, Ethiopia",251904777766.0,2519047777660,https://amaklo.com/listing/alekeb-hotel,https://amaklo.com/assets/upload/listing_thumbnail/H0vWw5tfRdgSgZEZXsVvG0WEGKO9Fx.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Union Hotel Apartment,Union Hotel Apartment,"Kera, Addis Ababa, Ethiopia","Kera, Addis Ababa, Ethiopia",251929914950.0,2519299149500,https://amaklo.com/listing/union-hotel-apartment,https://amaklo.com/assets/upload/listing_thumbnail/9M6bLJkkPpaCS4McpwT6SegMIDX1Tk.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Sheraton Addis,Sheraton Addis,"4Killo, Addis Ababa, Ethiopia","4Killo, Addis Ababa, Ethiopia",251115171717.0,2511151717170,https://amaklo.com/listing/sheraton-addis,https://amaklo.com/assets/upload/listing_thumbnail/aWkHUbId9XeCRMAx1dToxyhBRBpZlH.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Guzara hotel,Guzara hotel,"Jackros, Addis Ababa, Ethiopia","Jackros, Addis Ababa, Ethiopia",251911238927.0,2519112389270,https://amaklo.com/listing/guzara-hotel,https://amaklo.com/assets/upload/listing_thumbnail/d7KagVoAe1mbwsfuUUQiY0zsbGmQyo.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Hilton Adiss,Hilton Adiss,"4Killo, Addis Ababa, Ethiopia","4Killo, Addis Ababa, Ethiopia",251115170000.0,2511151700000,https://amaklo.com/listing/hilton-adiss,https://amaklo.com/assets/upload/listing_thumbnail/DAsZljaMhD3SiJTlddrWGVNR6uEtmM.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Ghion Hotel,Ghion Hotel,"Stadium, Addis Ababa, Ethiopia","Stadium, Addis Ababa, Ethiopia",251115513222.0,2511155132220,https://amaklo.com/listing/ghion-hotel,https://amaklo.com/assets/upload/listing_thumbnail/9s4GpzNW7ZLFG8eBHbajGbNRBsI6el.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Radisson blu Hotel,Radisson blu Hotel,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251115170400.0,2511151704000,https://amaklo.com/listing/radisson-blu-hotel,https://amaklo.com/assets/upload/listing_thumbnail/9AI0RMDBatHdguQ62emwSKoCu7m7fn.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Hera adiss hotel,Hera adiss hotel,"Lancha, Addis Ababa, Ethiopia","Lancha, Addis Ababa, Ethiopia",251960014444.0,2519600144440,https://amaklo.com/listing/hera-adiss-hotel,https://amaklo.com/assets/upload/listing_thumbnail/eZY7j5JNexJZH9CLSNWEzuBwo9Bbqv.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Inter luxury hotel,Inter luxury hotel,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251115180444.0,2511151804440,https://amaklo.com/listing/inter-luxury-hotel,https://amaklo.com/assets/upload/listing_thumbnail/3hf275MNxbWtmqyUYkHEkZfIivQIBc.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Elilly International Hotel,Elilly International Hotel,"Kazanchis, Addis Ababa, Ethiopia","Kazanchis, Addis Ababa, Ethiopia",251922728318.0,2519227283180,https://amaklo.com/listing/elilly-international-hotel,https://amaklo.com/assets/upload/listing_thumbnail/h8hSls49y30YkaJhYlUk1mFjgPtHwb.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Marriott Executive Apartments,Marriott Executive Apartments,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251115184600.0,2511151846000,https://amaklo.com/listing/marriott-executive-apartments,https://amaklo.com/assets/upload/listing_thumbnail/2utbSzBU5NJdAiBvw8RaGlXYaLBo9z.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Holyday hotel,Holyday hotel,"22, Addis Ababa, Ethiopia","22, Addis Ababa, Ethiopia",251116612081.0,2511166120810,https://amaklo.com/listing/holyday-hotel,https://amaklo.com/assets/upload/listing_thumbnail/56kP0WCMT6YC3zXBaPjfekEjp9kIXv.jpg,False,
Hotel,Beauty & Personal Care,Salon & Spa,Vibes Hotel and Spa,Vibes Hotel and Spa,"Megenagna, Addis Ababa, Ethiopia","Megenagna, Addis Ababa, Ethiopia",251973777773.0,2519737777730,https://amaklo.com/listing/vibes-hotel-and-spa,https://amaklo.com/assets/upload/listing_thumbnail/FvJHFFqZOE43svWDfxleQB8qmyp9LU.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Stay easy plus hotel,Stay easy plus hotel,"Adisu Gebya, Addis Ababa, Ethiopia","Adisu Gebya, Addis Ababa, Ethiopia",251993010101.0,2519930101010,https://amaklo.com/listing/stay-easy-plus-hotel,https://amaklo.com/assets/upload/listing_thumbnail/ssxY7ZbJ7WlGStMycqouc30PYaH9cK.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,North Addis Hotel,North Addis Hotel,"6Killo, Addis Ababa, Ethiopia","6 Killo, Addis Ababa, Ethiopia",251111267070.0,2511112670700,https://amaklo.com/listing/north-addis-hotel,https://amaklo.com/assets/upload/listing_thumbnail/IrLpmQ2ClijapboXIc2W6Oz2bPQbq1.jpg,False,
Hotel,Beauty & Personal Care,Salon & Spa,Elgel Hotel & Spa,Elgel Hotel & Spa,"Mekanisa, Addis Ababa, Ethiopia","Mekanisa, Addis Ababa, Ethiopia",251953868686.0,2519538686860,https://amaklo.com/listing/elgel-hotel-spa,https://amaklo.com/assets/upload/listing_thumbnail/zfai6Stc4pSEfuVVEo3neW0lobQcON.jpg,False,
Hotel,Beauty & Personal Care,Salon & Spa,Aselefech Merga Hotel and Spa,Aselefech Merga Hotel and Spa,"Wossen, Addis Ababa, Ethiopia","Wossen, Addis Ababa, Ethiopia",251963121307.0,2519631213070,https://amaklo.com/listing/aselefech-merga-hotel-and-spa,https://amaklo.com/assets/upload/listing_thumbnail/6uKAByCxwLOb0Zpp0UmuVSu56KvFau.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Soramba Hotel and Wellness Center,Soramba Hotel and Wellness Center,"Piassa, Addis Ababa, Ethiopia","Piassa, Addis Ababa, Ethiopia",251111565633.0,2511115656330,https://amaklo.com/listing/soramba-hotel-and-wellness-center,https://amaklo.com/assets/upload/listing_thumbnail/CgaUMxUpGAlz9BXmQQZ2Un00V33O3L.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,70 Dereja Hotel,70 Dereja Hotel,"Jacross, Addis Ababa, Ethiopia","Jacross, Addis Ababa, Ethiopia",251929930270.0,2519299302700,https://amaklo.com/listing/70-dereja-hotel,https://amaklo.com/assets/upload/listing_thumbnail/xoZCt40v2YSWHMFrRYNImXda1FSZKs.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Bruhway hotel,Bruhway hotel,"Summit, Addis Ababa, Ethiopia","Summit, Addis Ababa, Ethiopia",251116678016.0,2511166780160,https://amaklo.com/listing/bruhway-hotel,https://amaklo.com/assets/upload/listing_thumbnail/zF7FdPMQphroBaa7DmGOiHyZGhWHz7.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Gambella Hotel,Gambella Hotel,"6Killo, Addis Ababa, Ethiopia","6 Killo, Addis Ababa, Ethiopia",251912067568.0,2519120675680,https://amaklo.com/listing/gambella-hotel,https://amaklo.com/assets/upload/listing_thumbnail/FJ4C0XMkuQ3Q41klWIVgxI5vn1Ok7v.jpg,False,
Hotel,Entertainment & Leisure,Dance & Recreation,Park Lane Addis Hotel,Park Lane Addis Hotel,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251955044440.0,2519550444400,https://amaklo.com/listing/park-lane-addis-hotel,https://amaklo.com/assets/upload/listing_thumbnail/xzMuiCopfDf9TrAuHLwx116NxTZdAv.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Denver boutique hotel,Denver boutique hotel,"4Killo, Addis Ababa, Ethiopia","4Killo, Addis Ababa, Ethiopia",251111263485.0,2511112634850,https://amaklo.com/listing/denver-boutique-hotel,https://amaklo.com/assets/upload/listing_thumbnail/yZ6i1h9hBeyzIczVOQrkbjky3N9krw.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Itegue Taitu Hotel,Itegue Taitu Hotel,"Piassa, Addis Ababa, Ethiopia","Piassa, Addis Ababa, Ethiopia",251929308230.0,2519293082300,https://amaklo.com/listing/itegue-taitu-hotel,https://amaklo.com/assets/upload/listing_thumbnail/TFFIF5g1ttP5QWg01KCFSKdbrtYt4M.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Z addis hotel,Z addis hotel,"Figa, Addis Ababa, Ethiopia","Figa, Addis Ababa, Ethiopia",251906909091.0,2519069090910,https://amaklo.com/listing/z-addis-hotel,https://amaklo.com/assets/upload/listing_thumbnail/6McBlddG5UmdcH7jF4UlDVldAISuPe.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Blue Nest Hotel,Blue Nest Hotel,"Sarbet, Addis Ababa, Ethiopia","Sarbet, Addis Ababa, Ethiopia",251930802326.0,2519308023260,https://amaklo.com/listing/blue-nest-hotel,https://amaklo.com/assets/upload/listing_thumbnail/Ei7eCNH4g51mnt32k8QvQJHl3NvQLU.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Chicken Villa Addis,Chicken Villa Addis,251975701120,251975701120,,,https://amaklo.com/listing/chicken-villa-addis,https://amaklo.com/assets/upload/listing_thumbnail/UKFOZSTmAhpupjQX18JK3kfmwk2Lto.jpg,False,
Hotel,Education,School & Academy,Blossom Early Years School,Blossom Early Years School,"Mekanisa, Addis Ababa, Ethiopia","Mekanisa, Addis Ababa, Ethiopia",251905444666.0,2519054446660,https://amaklo.com/listing/blossom-early-years-school,https://amaklo.com/assets/admin/img/default.png,False,
Hotel,Accommodation & Hospitality,Hotel,The xHub Innovative Society,The xHub Innovative Society,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911701361.0,2519117013610,https://amaklo.com/listing/the-xhub-innovative-society,https://amaklo.com/assets/upload/listing_thumbnail/PoX2OVyVeEknWIlXPT3mXP8AqR6GRz.jpg,False,
Hotel,Accommodation & Hospitality,Hotel,Selam Children's Village,Selam Children's Village,"Wesen, Addis Ababa, Ethiopia","Wesen, Addis Ababa, Ethiopia",251116462942.0,2511164629420,https://amaklo.com/listing/selam-children-s-village,https://amaklo.com/assets/upload/listing_thumbnail/vySnlRxq1kwq3FUMuRTF0iuhu0vuDb.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,HOTTO,HOTTO,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251903475477.0,2519034754770,https://amaklo.com/listing/hotto,https://amaklo.com/assets/upload/listing_thumbnail/N7IlWdImYRlIDGnE8THwkcyOEGDnH8.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,The Exclusive Restaurant,The Exclusive Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251929446238.0,2519294462380,https://amaklo.com/listing/the-exclusive-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/WQ6imE3acJgeqjJn7SrurFBrdvU15n.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Golden Plate Restaurant,Golden Plate Restaurant,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251975745252.0,2519757452520,https://amaklo.com/listing/golden-plate-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/wr5zpGq7V1qk7sd6yKNhvVZuXExl2H.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Kesel Steak House,Kesel Steak House,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911250573.0,2519112505730,https://amaklo.com/listing/kesel-steak-house,https://amaklo.com/assets/upload/listing_thumbnail/CztY6NV4ryW6tJVdsWG1jceNC9ybX2.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,BaBi's Bistro,BaBi's Bistro,"Bisrate Gebriel, Addis Ababa, Ethiopia","Bisrate Gebriel, Addis Ababa, Ethiopia",251993814747.0,2519938147470,https://amaklo.com/listing/babi-s-bistro,https://amaklo.com/assets/upload/listing_thumbnail/cIdrRwcGkMBLoX1iGttAyyWgr4br7o.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Meskott Culinary Experience,Meskott Culinary Experience,"4 Killo, Addis Ababa, Ethiopia","4 Killo, Addis Ababa, Ethiopia",251903879999.0,2519038799990,https://amaklo.com/listing/meskott-culinary-experience,https://amaklo.com/assets/upload/listing_thumbnail/1dE8J0gvrLzbBY00BSLW5ywkM4CnhG.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Marcus Addis Restaurant & Sky Bar,Marcus Addis Restaurant & Sky Bar,"Mexico, Addis Ababa, Ethiopia","Mexico, Addis Ababa, Ethiopia",251945111111.0,2519451111110,https://amaklo.com/listing/marcus-addis-restaurant-sky-bar,https://amaklo.com/assets/upload/listing_thumbnail/kdtxsomqwZB6r8oeXl8AagogM9eL8S.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,The Alchemist Dine & Wine,The Alchemist Dine & Wine,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251989890102.0,2519898901020,https://amaklo.com/listing/the-alchemist-dine-wine,https://amaklo.com/assets/upload/listing_thumbnail/F6OjQGtqd5eaONsZh8He44ARkL1fub.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Louvre Grand Hotel & Restaurant,Louvre Grand Hotel & Restaurant,"Megenagna, Addis Ababa, Ethiopia","Megenagna, Addis Ababa, Ethiopia",251970180000.0,2519701800000,https://amaklo.com/listing/louvre-grand-hotel-restaurant,https://amaklo.com/assets/upload/listing_thumbnail/tpLnUyVe8HtVYT95NY3fhnX9kBP2Xh.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Cafe Rouge,Cafe Rouge,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911516145.0,2519115161450,https://amaklo.com/listing/cafe-rouge,https://amaklo.com/assets/upload/listing_thumbnail/bOpKcEvksr4uRNX2uFEeAM8pKEo6y4.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Sunbird Cafe,Sunbird Cafe,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251116181383.0,2511161813830,https://amaklo.com/listing/sunbird-cafe,https://amaklo.com/assets/upload/listing_thumbnail/kJnJmogcXrBmebN29VKTMPMVY1U57N.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Fanous Cafe 2,Fanous Cafe 2,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911367358.0,2519113673580,https://amaklo.com/listing/fanous-cafe-2,https://amaklo.com/assets/upload/listing_thumbnail/huIShKb7YDV1f9MV7dWG5rr1gIPjzi.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,The Dessert Bar,The Dessert Bar,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251900182929.0,2519001829290,https://amaklo.com/listing/the-dessert-bar,https://amaklo.com/assets/upload/listing_thumbnail/lTh5JnRTx2EnGmvsroSwuMZZVUU0HL.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Grove cafe,Grove cafe,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251940526493.0,2519405264930,https://amaklo.com/listing/grove-cafe,https://amaklo.com/assets/upload/listing_thumbnail/M7jYhawxOsR72OTF3slJJrDBsXdTeP.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Buna Fresh Cafe,Buna Fresh Cafe,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251930085801.0,2519300858010,https://amaklo.com/listing/buna-fresh-cafe,https://amaklo.com/assets/upload/listing_thumbnail/RMd6ujcGCxjO7OjCPNp4gNU7M1osLW.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Panda Boba Tea & Cafe,Panda Boba Tea & Cafe,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251975652999.0,2519756529990,https://amaklo.com/listing/panda-boba-tea-cafe,https://amaklo.com/assets/upload/listing_thumbnail/PjbmITsyqXuuC5OkrkfblUDVdZE5Ef.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,The Daily Cafe and Snack,The Daily Cafe and Snack,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251944310117.0,2519443101170,https://amaklo.com/listing/the-daily-cafe-and-snack,https://amaklo.com/assets/upload/listing_thumbnail/hFDoglPVbKhP2QySrOIb9yEXTnASmK.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,In and Out Cafe,In and Out Cafe,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251116180154.0,2511161801540,https://amaklo.com/listing/in-and-out-cafe,https://amaklo.com/assets/upload/listing_thumbnail/rfHlohEvO1j8koJtD9628W3ZXfNUG7.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Karavan Coffee,Karavan Coffee,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911244164.0,2519112441640,https://amaklo.com/listing/karavan-coffee,https://amaklo.com/assets/upload/listing_thumbnail/HAzecUXCpyqkh4pavRE17tpia74Paa.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,London Cafe,London Cafe,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251116638115.0,2511166381150,https://amaklo.com/listing/london-cafe,https://amaklo.com/assets/upload/listing_thumbnail/lagVptu03Z41g4C2KaN1rgASRahKvH.jpg,False,
Restaurant,Retail & Shopping,Gift & Flowers,The Coffee Collection Addis,The Coffee Collection Addis,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251909082208.0,2519090822080,https://amaklo.com/listing/the-coffee-collection-addis,https://amaklo.com/assets/upload/listing_thumbnail/ttXuPlfMLKUMG2xLOhI8y3LAzOIkLD.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Cupcake Delights Bakery,Cupcake Delights Bakery,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251978020270.0,2519780202700,https://amaklo.com/listing/cupcake-delights-bakery,https://amaklo.com/assets/upload/listing_thumbnail/05YRSeDtQfxGkie9b8PuvG3t9mwn1J.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Occasion Pastry and Cakes,Occasion Pastry and Cakes,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251990557271.0,2519905572710,https://amaklo.com/listing/occasion-pastry-and-cakes,https://amaklo.com/assets/upload/listing_thumbnail/btEP9Fau3SiR6rMFqR9bBV3uWCV7OH.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Eatnsee Cafe,Eatnsee Cafe,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251926226988.0,2519262269880,https://amaklo.com/listing/eatnsee-cafe,https://amaklo.com/assets/upload/listing_thumbnail/GFFoHgZ7tLWGjA6gK14QGXWqaVgP5n.jpg,False,
Restaurant,Food & Beverage,Cafe & Bakery,Yoda Coffee,Yoda Coffee,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251909223333.0,2519092233330,https://amaklo.com/listing/yoda-coffee,https://amaklo.com/assets/upload/listing_thumbnail/d6KUXr2t2cpTWpsdJmOtJnr2m8awvL.jpg,False,
Restaurant,Food & Beverage,Restaurant & Bar,Wake & bake pastry,Wake & bake pastry,"Bole, Addis Ababa, Ethiopia","Bole, Addis Ababa, Ethiopia",251911633662.0,2519116336620,https://amaklo.com/listing/wake-bake-pastry,https://amaklo.com/assets/upload/listing_thumbnail/lb7z92udLbfk4B7LuSSDFdocKzghZp.jpg,True,Possible duplicate: same normalized name + phone
Restaurant,Food & Beverage,Cafe & Bakery,Cascara Courtyard Cafe and Bar,Cascara Courtyard Cafe and Bar,"Meskel Square, Addis Ababa, Ethiopia","Meskel Square, Addis Ababa, Ethiopia",251992882777.0,2519928827770,https://amaklo.com/listing/cascara-courtyard-cafe-and-bar,https://amaklo.com/assets/upload/listing_thumbnail/aZ2DJrdtQqzAmizmuQ4tlg2afQ053R.jpg,True,Possible duplicate: same normalized name + phone
